#options: 1920x1080 fps=2997/50 timebase=50/2997 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=5593 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:136 out:137 type:b dur:2 cpbdur:2 q:22.49 aq:11.63 tex:18407 mv:19360 misc:6721 imb:544 pmb:2124 smb:5492 d:- ref:0 ;
in:138 out:138 type:P dur:2 cpbdur:2 q:22.36 aq:10.83 tex:66761 mv:19261 misc:6218 imb:1435 pmb:1543 smb:5182 d:- ref:0 ;
in:139 out:139 type:P dur:2 cpbdur:2 q:22.36 aq:11.22 tex:62408 mv:17306 misc:6486 imb:1199 pmb:1429 smb:5532 d:- ref:0 ;
in:140 out:140 type:P dur:2 cpbdur:2 q:22.37 aq:10.60 tex:59742 mv:21736 misc:6074 imb:1607 pmb:1501 smb:5052 d:- ref:0 ;
in:141 out:141 type:P dur:2 cpbdur:2 q:22.37 aq:11.32 tex:64310 mv:18085 misc:5749 imb:1160 pmb:1476 smb:5524 d:- ref:0 ;
in:142 out:142 type:P dur:2 cpbdur:2 q:22.38 aq:10.37 tex:66015 mv:21097 misc:6704 imb:1480 pmb:1592 smb:5088 d:- ref:0 ;
in:144 out:143 type:P dur:2 cpbdur:2 q:22.53 aq:10.30 tex:210648 mv:30923 misc:5885 imb:3131 pmb:2191 smb:2838 d:- ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:22.46 aq:11.79 tex:26969 mv:23847 misc:7080 imb:533 pmb:2545 smb:5082 d:- ref:0 ;
in:146 out:145 type:P dur:2 cpbdur:2 q:22.53 aq:10.24 tex:79788 mv:24102 misc:6550 imb:1701 pmb:1882 smb:4577 d:- ref:0 ;
in:145 out:146 type:b dur:2 cpbdur:2 q:22.53 aq:11.80 tex:2907 mv:2681 misc:5300 imb:9 pmb:1520 smb:6631 d:- ref:0 ;
in:147 out:147 type:P dur:2 cpbdur:2 q:22.57 aq:9.69 tex:75625 mv:24887 misc:6496 imb:1805 pmb:1791 smb:4564 d:- ref:0 ;
in:151 out:148 type:P dur:2 cpbdur:2 q:22.57 aq:11.06 tex:116428 mv:29623 misc:6605 imb:2210 pmb:2163 smb:3787 d:- ref:0 ;
in:149 out:149 type:B dur:2 cpbdur:2 q:22.57 aq:11.20 tex:36275 mv:24081 misc:7036 imb:529 pmb:2612 smb:5019 d:- ref:0 ;
in:148 out:150 type:b dur:2 cpbdur:2 q:22.57 aq:12.10 tex:15324 mv:12971 misc:5841 imb:322 pmb:1613 smb:6225 d:- ref:0 ;
in:150 out:151 type:b dur:2 cpbdur:2 q:22.57 aq:12.46 tex:17705 mv:15478 misc:5761 imb:393 pmb:1625 smb:6142 d:- ref:0 ;
in:152 out:152 type:P dur:2 cpbdur:2 q:22.46 aq:10.66 tex:93022 mv:25059 misc:6951 imb:1937 pmb:1907 smb:4316 d:- ref:0 ;
in:153 out:153 type:P dur:2 cpbdur:2 q:22.46 aq:10.69 tex:72018 mv:23897 misc:6645 imb:1653 pmb:1769 smb:4738 d:- ref:0 ;
in:154 out:154 type:P dur:2 cpbdur:2 q:22.46 aq:10.94 tex:64910 mv:19724 misc:6366 imb:1408 pmb:1488 smb:5264 d:- ref:0 ;
in:156 out:155 type:P dur:2 cpbdur:2 q:22.57 aq:10.85 tex:212483 mv:31933 misc:5864 imb:3370 pmb:2146 smb:2644 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:22.52 aq:12.04 tex:28261 mv:24320 misc:7307 imb:501 pmb:2906 smb:4753 d:- ref:0 ;
in:157 out:157 type:P dur:2 cpbdur:2 q:22.57 aq:10.24 tex:72819 mv:25748 misc:6401 imb:1752 pmb:1897 smb:4511 d:- ref:0 ;
in:158 out:158 type:P dur:2 cpbdur:2 q:22.52 aq:10.53 tex:66546 mv:21700 misc:6722 imb:1338 pmb:1714 smb:5108 d:- ref:0 ;
in:159 out:159 type:P dur:2 cpbdur:2 q:22.53 aq:10.26 tex:73967 mv:23630 misc:6523 imb:1631 pmb:1730 smb:4799 d:- ref:0 ;
in:162 out:160 type:P dur:2 cpbdur:2 q:22.57 aq:10.51 tex:133012 mv:32690 misc:6634 imb:2404 pmb:2283 smb:3473 d:- ref:0 ;
in:160 out:161 type:B dur:2 cpbdur:2 q:22.54 aq:11.91 tex:28793 mv:21820 misc:6467 imb:539 pmb:2068 smb:5553 d:- ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:22.55 aq:12.05 tex:21885 mv:19238 misc:6941 imb:440 pmb:2337 smb:5383 d:- ref:0 ;
in:164 out:163 type:P dur:2 cpbdur:2 q:22.47 aq:10.28 tex:101094 mv:29811 misc:6975 imb:2257 pmb:2146 smb:3757 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:22.52 aq:12.48 tex:19561 mv:16485 misc:6346 imb:378 pmb:1936 smb:5846 d:- ref:0 ;
in:166 out:165 type:P dur:2 cpbdur:2 q:22.50 aq:10.67 tex:91964 mv:27455 misc:6845 imb:2069 pmb:2043 smb:4048 d:- ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:22.49 aq:12.09 tex:18123 mv:15905 misc:6236 imb:368 pmb:1727 smb:6065 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:22.61 aq:10.70 tex:58301 mv:21822 misc:6853 imb:1724 pmb:1603 smb:4833 d:- ref:0 ;
in:169 out:168 type:P dur:2 cpbdur:2 q:22.61 aq:10.58 tex:198500 mv:33724 misc:6024 imb:3017 pmb:2456 smb:2687 d:- ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:22.61 aq:12.67 tex:37970 mv:25589 misc:7273 imb:988 pmb:2559 smb:4613 d:- ref:0 ;
in:170 out:170 type:P dur:2 cpbdur:2 q:22.62 aq:10.14 tex:65848 mv:23408 misc:6776 imb:1692 pmb:1796 smb:4672 d:- ref:0 ;
in:173 out:171 type:P dur:2 cpbdur:2 q:22.63 aq:10.62 tex:119425 mv:31391 misc:6880 imb:2559 pmb:2239 smb:3362 d:- ref:0 ;
in:171 out:172 type:B dur:2 cpbdur:2 q:22.63 aq:11.56 tex:34178 mv:27322 misc:6804 imb:901 pmb:2086 smb:5173 d:- ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:22.63 aq:12.48 tex:20015 mv:17669 misc:6700 imb:348 pmb:2186 smb:5626 d:- ref:0 ;
in:174 out:174 type:P dur:2 cpbdur:2 q:22.60 aq:10.78 tex:62356 mv:21276 misc:6496 imb:1444 pmb:1650 smb:5066 d:- ref:0 ;
in:175 out:175 type:P dur:2 cpbdur:2 q:22.63 aq:10.57 tex:60976 mv:21294 misc:6474 imb:1518 pmb:1545 smb:5097 d:- ref:0 ;
in:176 out:176 type:P dur:2 cpbdur:2 q:22.61 aq:10.18 tex:63173 mv:23429 misc:6878 imb:1857 pmb:1563 smb:4740 d:- ref:0 ;
in:177 out:177 type:P dur:2 cpbdur:2 q:22.64 aq:10.90 tex:62674 mv:18984 misc:6670 imb:1326 pmb:1431 smb:5403 d:- ref:0 ;
in:178 out:178 type:P dur:2 cpbdur:2 q:22.62 aq:10.90 tex:60092 mv:18897 misc:6227 imb:1310 pmb:1446 smb:5404 d:- ref:0 ;
in:180 out:179 type:P dur:2 cpbdur:2 q:22.60 aq:10.86 tex:213811 mv:32481 misc:6076 imb:3466 pmb:2240 smb:2454 d:- ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:22.61 aq:12.02 tex:26311 mv:26765 misc:7436 imb:634 pmb:2868 smb:4658 d:- ref:0 ;
in:181 out:181 type:P dur:2 cpbdur:2 q:22.70 aq:10.63 tex:74118 mv:23408 misc:6474 imb:1741 pmb:1751 smb:4668 d:- ref:0 ;
in:182 out:182 type:P dur:2 cpbdur:2 q:22.71 aq:10.70 tex:84731 mv:24510 misc:7175 imb:1914 pmb:1864 smb:4382 d:- ref:0 ;
in:183 out:183 type:P dur:2 cpbdur:2 q:22.77 aq:10.48 tex:75963 mv:25148 misc:6809 imb:1797 pmb:1858 smb:4505 d:- ref:0 ;
in:184 out:184 type:P dur:2 cpbdur:2 q:22.78 aq:10.32 tex:74049 mv:24068 misc:6747 imb:1859 pmb:1752 smb:4549 d:- ref:0 ;
in:187 out:185 type:P dur:2 cpbdur:2 q:22.77 aq:10.97 tex:101746 mv:28591 misc:7119 imb:2224 pmb:2142 smb:3794 d:- ref:0 ;
in:185 out:186 type:B dur:2 cpbdur:2 q:22.78 aq:12.10 tex:26273 mv:21125 misc:6586 imb:517 pmb:2168 smb:5475 d:- ref:0 ;
in:186 out:187 type:b dur:2 cpbdur:2 q:22.77 aq:12.45 tex:19049 mv:16488 misc:6135 imb:412 pmb:1693 smb:6055 d:- ref:0 ;
in:188 out:188 type:P dur:2 cpbdur:2 q:22.71 aq:10.48 tex:69809 mv:26227 misc:7084 imb:2005 pmb:1895 smb:4260 d:- ref:0 ;
in:189 out:189 type:P dur:2 cpbdur:2 q:22.70 aq:10.98 tex:56985 mv:19098 misc:6173 imb:1305 pmb:1489 smb:5366 d:- ref:0 ;
in:190 out:190 type:P dur:2 cpbdur:2 q:22.68 aq:10.96 tex:66325 mv:22581 misc:6510 imb:1674 pmb:1657 smb:4829 d:- ref:0 ;
in:191 out:191 type:P dur:2 cpbdur:2 q:22.80 aq:11.29 tex:76425 mv:22221 misc:6602 imb:1797 pmb:1666 smb:4697 d:- ref:0 ;
in:192 out:192 type:P dur:2 cpbdur:2 q:22.80 aq:10.97 tex:208362 mv:30552 misc:6006 imb:3188 pmb:2197 smb:2775 d:- ref:0 ;
in:193 out:193 type:P dur:2 cpbdur:2 q:22.84 aq:10.31 tex:80622 mv:24895 misc:6587 imb:1792 pmb:1874 smb:4494 d:- ref:0 ;
in:194 out:194 type:P dur:2 cpbdur:2 q:22.86 aq:9.86 tex:71675 mv:21887 misc:6526 imb:1534 pmb:1658 smb:4968 d:- ref:0 ;
in:195 out:195 type:P dur:2 cpbdur:2 q:22.87 aq:10.55 tex:70159 mv:20566 misc:6259 imb:1376 pmb:1591 smb:5193 d:- ref:0 ;
in:199 out:196 type:P dur:2 cpbdur:2 q:22.87 aq:9.84 tex:143918 mv:35589 misc:6053 imb:3132 pmb:2372 smb:2656 d:- ref:0 ;
in:197 out:197 type:B dur:2 cpbdur:2 q:22.87 aq:11.48 tex:42916 mv:28798 misc:7582 imb:648 pmb:3082 smb:4430 d:- ref:0 ;
in:196 out:198 type:b dur:2 cpbdur:2 q:22.87 aq:12.81 tex:19656 mv:17830 misc:6818 imb:334 pmb:2289 smb:5537 d:- ref:0 ;
in:198 out:199 type:b dur:2 cpbdur:2 q:22.87 aq:12.75 tex:20413 mv:18615 misc:6420 imb:609 pmb:1711 smb:5840 d:- ref:0 ;
in:203 out:200 type:P dur:2 cpbdur:2 q:22.82 aq:10.09 tex:118506 mv:32608 misc:6406 imb:2899 pmb:2176 smb:3085 d:- ref:0 ;
in:201 out:201 type:B dur:2 cpbdur:2 q:22.85 aq:11.67 tex:40849 mv:27965 misc:7306 imb:744 pmb:2631 smb:4785 d:- ref:0 ;
in:200 out:202 type:b dur:2 cpbdur:2 q:22.86 aq:12.51 tex:18238 mv:17404 misc:6870 imb:400 pmb:2198 smb:5562 d:- ref:0 ;
in:202 out:203 type:b dur:2 cpbdur:2 q:22.83 aq:12.15 tex:19386 mv:16262 misc:6632 imb:325 pmb:2150 smb:5685 d:- ref:0 ;
in:207 out:204 type:P dur:2 cpbdur:2 q:22.87 aq:10.51 tex:197480 mv:36350 misc:5746 imb:3116 pmb:2494 smb:2550 d:- ref:0 ;
in:205 out:205 type:B dur:2 cpbdur:2 q:22.84 aq:12.00 tex:62279 mv:30722 misc:7551 imb:695 pmb:3293 smb:4172 d:- ref:0 ;
in:204 out:206 type:b dur:2 cpbdur:2 q:22.83 aq:13.05 tex:43202 mv:25337 misc:7365 imb:1054 pmb:2541 smb:4565 d:- ref:0 ;
in:206 out:207 type:b dur:2 cpbdur:2 q:22.86 aq:12.21 tex:24343 mv:22790 misc:7107 imb:535 pmb:2497 smb:5128 d:- ref:0 ;
in:208 out:208 type:P dur:2 cpbdur:2 q:22.92 aq:10.95 tex:73533 mv:23577 misc:6834 imb:1579 pmb:1875 smb:4706 d:- ref:0 ;
in:210 out:209 type:P dur:2 cpbdur:2 q:22.93 aq:11.06 tex:90230 mv:27431 misc:6939 imb:1921 pmb:2012 smb:4227 d:- ref:0 ;
in:209 out:210 type:b dur:2 cpbdur:2 q:22.93 aq:12.54 tex:18155 mv:17890 misc:6843 imb:376 pmb:2174 smb:5610 d:- ref:0 ;
in:211 out:211 type:P dur:2 cpbdur:2 q:22.88 aq:11.24 tex:68309 mv:22311 misc:6708 imb:1494 pmb:1775 smb:4891 d:- ref:0 ;
in:212 out:212 type:P dur:2 cpbdur:2 q:22.93 aq:10.91 tex:81186 mv:24592 misc:6806 imb:1643 pmb:1934 smb:4583 d:- ref:0 ;
in:213 out:213 type:P dur:2 cpbdur:2 q:22.94 aq:10.72 tex:68849 mv:22514 misc:6717 imb:1514 pmb:1699 smb:4947 d:- ref:0 ;
in:214 out:214 type:P dur:2 cpbdur:2 q:22.93 aq:11.94 tex:62089 mv:18491 misc:6412 imb:1153 pmb:1582 smb:5425 d:- ref:0 ;
in:216 out:215 type:P dur:2 cpbdur:2 q:22.90 aq:11.18 tex:209447 mv:34044 misc:5805 imb:3349 pmb:2423 smb:2388 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:22.91 aq:12.35 tex:27355 mv:27491 misc:7466 imb:737 pmb:2829 smb:4594 d:- ref:0 ;
in:217 out:217 type:P dur:2 cpbdur:2 q:23.02 aq:10.66 tex:75942 mv:25325 misc:6661 imb:1918 pmb:1875 smb:4367 d:- ref:0 ;
in:218 out:218 type:P dur:2 cpbdur:2 q:23.04 aq:10.60 tex:60317 mv:21261 misc:6334 imb:1476 pmb:1568 smb:5116 d:- ref:0 ;
in:219 out:219 type:P dur:2 cpbdur:2 q:23.03 aq:10.51 tex:73857 mv:26296 misc:6855 imb:1795 pmb:1897 smb:4468 d:- ref:0 ;
in:220 out:220 type:P dur:2 cpbdur:2 q:23.05 aq:10.81 tex:70758 mv:22658 misc:6744 imb:1761 pmb:1663 smb:4736 d:- ref:0 ;
in:223 out:221 type:P dur:2 cpbdur:2 q:23.07 aq:11.46 tex:108160 mv:28586 misc:6846 imb:1928 pmb:2122 smb:4110 d:- ref:0 ;
in:221 out:222 type:B dur:2 cpbdur:2 q:23.05 aq:11.68 tex:26284 mv:19718 misc:6110 imb:533 pmb:1675 smb:5952 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:23.06 aq:12.68 tex:23365 mv:19736 misc:6371 imb:577 pmb:1778 smb:5805 d:- ref:0 ;
in:224 out:224 type:P dur:2 cpbdur:2 q:23.02 aq:11.37 tex:59202 mv:20711 misc:6647 imb:1388 pmb:1520 smb:5252 d:- ref:0 ;
in:225 out:225 type:P dur:2 cpbdur:2 q:23.02 aq:11.07 tex:63199 mv:23932 misc:6565 imb:1710 pmb:1649 smb:4801 d:- ref:0 ;
in:226 out:226 type:P dur:2 cpbdur:2 q:23.01 aq:11.01 tex:56568 mv:19829 misc:6267 imb:1388 pmb:1410 smb:5362 d:- ref:0 ;
in:227 out:227 type:P dur:2 cpbdur:2 q:23.11 aq:11.54 tex:46719 mv:15416 misc:5857 imb:1044 pmb:1131 smb:5985 d:- ref:0 ;
in:228 out:228 type:P dur:2 cpbdur:2 q:23.11 aq:11.15 tex:183966 mv:32568 misc:5962 imb:3262 pmb:2338 smb:2560 d:- ref:0 ;
in:229 out:229 type:P dur:2 cpbdur:2 q:23.14 aq:10.92 tex:65639 mv:22821 misc:6348 imb:1508 pmb:1764 smb:4888 d:- ref:0 ;
in:230 out:230 type:P dur:2 cpbdur:2 q:23.13 aq:11.38 tex:57551 mv:17942 misc:5875 imb:1108 pmb:1398 smb:5654 d:- ref:0 ;
in:231 out:231 type:P dur:2 cpbdur:2 q:23.12 aq:10.81 tex:69874 mv:25147 misc:6571 imb:1685 pmb:1813 smb:4662 d:- ref:0 ;
in:232 out:232 type:P dur:2 cpbdur:2 q:23.12 aq:11.42 tex:71834 mv:21475 misc:6603 imb:1466 pmb:1613 smb:5081 d:- ref:0 ;
in:233 out:233 type:P dur:2 cpbdur:2 q:23.15 aq:11.41 tex:66252 mv:19550 misc:6086 imb:1233 pmb:1499 smb:5428 d:- ref:0 ;
in:234 out:234 type:P dur:2 cpbdur:2 q:23.14 aq:11.01 tex:69517 mv:23360 misc:6475 imb:1527 pmb:1661 smb:4972 d:- ref:0 ;
in:235 out:235 type:P dur:2 cpbdur:2 q:23.13 aq:11.34 tex:70931 mv:22110 misc:6543 imb:1341 pmb:1699 smb:5120 d:- ref:0 ;
in:236 out:236 type:P dur:2 cpbdur:2 q:23.13 aq:10.96 tex:62846 mv:18596 misc:6278 imb:1190 pmb:1407 smb:5563 d:- ref:0 ;
in:237 out:237 type:P dur:2 cpbdur:2 q:23.13 aq:10.90 tex:69236 mv:21823 misc:6885 imb:1474 pmb:1626 smb:5060 d:- ref:0 ;
in:238 out:238 type:P dur:2 cpbdur:2 q:23.12 aq:10.63 tex:64958 mv:18914 misc:6144 imb:1315 pmb:1403 smb:5442 d:- ref:0 ;
in:242 out:239 type:P dur:2 cpbdur:2 q:23.09 aq:10.66 tex:195032 mv:32247 misc:6297 imb:2758 pmb:2236 smb:3166 d:- ref:0 ;
in:240 out:240 type:B dur:2 cpbdur:2 q:23.10 aq:12.85 tex:75133 mv:31375 misc:7348 imb:1051 pmb:2766 smb:4343 d:- ref:0 ;
in:239 out:241 type:b dur:2 cpbdur:2 q:23.11 aq:12.45 tex:29692 mv:22605 misc:7479 imb:456 pmb:2781 smb:4923 d:- ref:0 ;
in:241 out:242 type:b dur:2 cpbdur:2 q:23.10 aq:13.22 tex:29652 mv:19615 misc:6437 imb:322 pmb:2291 smb:5547 d:- ref:0 ;
in:243 out:243 type:P dur:2 cpbdur:2 q:23.11 aq:10.70 tex:75086 mv:22196 misc:6782 imb:1376 pmb:1773 smb:5011 d:- ref:0 ;
in:247 out:244 type:P dur:2 cpbdur:2 q:23.12 aq:11.02 tex:136683 mv:32160 misc:6573 imb:2547 pmb:2213 smb:3400 d:- ref:0 ;
in:245 out:245 type:B dur:2 cpbdur:2 q:23.12 aq:11.47 tex:55170 mv:26689 misc:7245 imb:498 pmb:2755 smb:4907 d:- ref:0 ;
in:244 out:246 type:b dur:2 cpbdur:2 q:23.12 aq:13.04 tex:28661 mv:18098 misc:6321 imb:358 pmb:1995 smb:5807 d:- ref:0 ;
in:246 out:247 type:b dur:2 cpbdur:2 q:23.12 aq:12.42 tex:29356 mv:18120 misc:5908 imb:479 pmb:1609 smb:6072 d:- ref:0 ;
in:249 out:248 type:P dur:2 cpbdur:2 q:23.07 aq:10.99 tex:77247 mv:26721 misc:6712 imb:2264 pmb:1521 smb:4375 d:- ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:23.10 aq:12.34 tex:29332 mv:20865 misc:6747 imb:459 pmb:2229 smb:5472 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:20.14 aq:6.76 tex:418286 mv:83371 misc:415 imb:8160 pmb:0 smb:0 d:- ref:;
in:253 out:251 type:P dur:2 cpbdur:2 q:23.49 aq:11.29 tex:200604 mv:31884 misc:6280 imb:2699 pmb:2365 smb:3096 d:- ref:0 ;
in:251 out:252 type:B dur:2 cpbdur:2 q:23.49 aq:12.41 tex:37578 mv:22938 misc:6388 imb:663 pmb:1828 smb:5669 d:- ref:0 ;
in:252 out:253 type:b dur:2 cpbdur:2 q:23.49 aq:13.51 tex:47031 mv:26519 misc:7042 imb:1089 pmb:2324 smb:4747 d:- ref:0 ;
in:254 out:254 type:P dur:2 cpbdur:2 q:23.50 aq:11.34 tex:68161 mv:18960 misc:6343 imb:1194 pmb:1548 smb:5418 d:- ref:0 ;
in:255 out:255 type:P dur:2 cpbdur:2 q:23.51 aq:11.15 tex:69114 mv:22208 misc:6734 imb:1568 pmb:1606 smb:4986 d:- ref:0 ;
in:256 out:256 type:P dur:2 cpbdur:2 q:23.56 aq:11.58 tex:66568 mv:21518 misc:6450 imb:1436 pmb:1609 smb:5115 d:- ref:0 ;
in:257 out:257 type:P dur:2 cpbdur:2 q:23.57 aq:11.79 tex:60284 mv:19997 misc:6159 imb:1254 pmb:1582 smb:5324 d:- ref:0 ;
in:258 out:258 type:P dur:2 cpbdur:2 q:23.57 aq:11.31 tex:70853 mv:27747 misc:6816 imb:2029 pmb:1987 smb:4144 d:- ref:0 ;
in:259 out:259 type:P dur:2 cpbdur:2 q:23.56 aq:10.94 tex:58977 mv:22605 misc:6658 imb:1827 pmb:1590 smb:4743 d:- ref:0 ;
in:261 out:260 type:P dur:2 cpbdur:2 q:23.58 aq:11.14 tex:82897 mv:25807 misc:6784 imb:2194 pmb:1784 smb:4182 d:- ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:23.57 aq:13.28 tex:17346 mv:18974 misc:6776 imb:423 pmb:2224 smb:5513 d:- ref:0 ;
in:264 out:262 type:P dur:2 cpbdur:2 q:23.48 aq:11.52 tex:190470 mv:33188 misc:5902 imb:3281 pmb:2262 smb:2617 d:- ref:0 ;
in:262 out:263 type:B dur:2 cpbdur:2 q:23.54 aq:12.33 tex:31066 mv:24778 misc:6316 imb:692 pmb:1901 smb:5567 d:- ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:23.51 aq:12.88 tex:23678 mv:22506 misc:7488 imb:535 pmb:2851 smb:4774 d:- ref:0 ;
in:265 out:265 type:P dur:2 cpbdur:2 q:23.55 aq:10.91 tex:60752 mv:24762 misc:6526 imb:1891 pmb:1776 smb:4493 d:- ref:0 ;
in:267 out:266 type:P dur:2 cpbdur:2 q:23.55 aq:11.25 tex:85231 mv:30983 misc:6794 imb:2330 pmb:2138 smb:3692 d:- ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:23.55 aq:12.89 tex:19355 mv:20050 misc:6907 imb:482 pmb:2257 smb:5421 d:- ref:0 ;
in:268 out:268 type:P dur:2 cpbdur:2 q:23.54 aq:11.77 tex:65812 mv:21170 misc:6842 imb:1316 pmb:1767 smb:5077 d:- ref:0 ;
in:269 out:269 type:P dur:2 cpbdur:2 q:23.53 aq:11.80 tex:50746 mv:18484 misc:6026 imb:1087 pmb:1502 smb:5571 d:- ref:0 ;
in:270 out:270 type:P dur:2 cpbdur:2 q:23.53 aq:11.64 tex:53465 mv:22294 misc:6721 imb:1398 pmb:1759 smb:5003 d:- ref:0 ;
in:271 out:271 type:P dur:2 cpbdur:2 q:23.52 aq:11.70 tex:63768 mv:21452 misc:6540 imb:1561 pmb:1531 smb:5068 d:- ref:0 ;
in:272 out:272 type:P dur:2 cpbdur:2 q:23.53 aq:11.32 tex:71522 mv:23453 misc:6617 imb:1838 pmb:1801 smb:4521 d:- ref:0 ;
in:273 out:273 type:P dur:2 cpbdur:2 q:23.51 aq:11.08 tex:55387 mv:20019 misc:6554 imb:1453 pmb:1494 smb:5213 d:- ref:0 ;
in:276 out:274 type:P dur:2 cpbdur:2 q:23.58 aq:11.38 tex:184236 mv:34294 misc:5470 imb:3756 pmb:2317 smb:2087 d:- ref:0 ;
in:274 out:275 type:B dur:2 cpbdur:2 q:23.53 aq:12.20 tex:25080 mv:23433 misc:6663 imb:691 pmb:1893 smb:5576 d:- ref:0 ;
in:275 out:276 type:b dur:2 cpbdur:2 q:23.56 aq:12.75 tex:20469 mv:22902 misc:7517 imb:551 pmb:2801 smb:4808 d:- ref:0 ;
in:277 out:277 type:P dur:2 cpbdur:2 q:23.54 aq:10.23 tex:67495 mv:29031 misc:6842 imb:2110 pmb:2099 smb:3951 d:- ref:0 ;
in:280 out:278 type:P dur:2 cpbdur:2 q:23.56 aq:10.51 tex:101662 mv:33162 misc:6616 imb:2834 pmb:2228 smb:3098 d:- ref:0 ;
in:278 out:279 type:B dur:2 cpbdur:2 q:23.55 aq:12.20 tex:19434 mv:19042 misc:6524 imb:514 pmb:1827 smb:5819 d:- ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:23.56 aq:13.09 tex:19490 mv:17628 misc:6402 imb:393 pmb:1849 smb:5918 d:- ref:0 ;
in:284 out:281 type:P dur:2 cpbdur:2 q:23.52 aq:11.01 tex:105392 mv:32036 misc:6660 imb:2898 pmb:2093 smb:3169 d:- ref:0 ;
in:282 out:282 type:B dur:2 cpbdur:2 q:23.54 aq:12.27 tex:34971 mv:27907 misc:7314 imb:828 pmb:2577 smb:4755 d:- ref:0 ;
in:281 out:283 type:b dur:2 cpbdur:2 q:23.55 aq:12.72 tex:16877 mv:18674 misc:6977 imb:476 pmb:2284 smb:5400 d:- ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:23.53 aq:12.92 tex:17881 mv:19443 misc:6756 imb:556 pmb:2092 smb:5512 d:- ref:0 ;
in:286 out:285 type:P dur:2 cpbdur:2 q:23.47 aq:11.07 tex:74809 mv:28966 misc:7041 imb:2423 pmb:1994 smb:3743 d:- ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:23.49 aq:12.60 tex:20738 mv:18307 misc:6603 imb:512 pmb:1897 smb:5751 d:- ref:0 ;
in:288 out:287 type:P dur:2 cpbdur:2 q:23.50 aq:11.26 tex:173811 mv:35888 misc:5173 imb:4043 pmb:2302 smb:1815 d:- ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:23.48 aq:12.60 tex:23056 mv:26194 misc:7566 imb:609 pmb:3021 smb:4530 d:- ref:0 ;
in:289 out:289 type:P dur:2 cpbdur:2 q:23.50 aq:10.99 tex:59274 mv:23459 misc:6891 imb:1627 pmb:1874 smb:4659 d:- ref:0 ;
in:292 out:290 type:P dur:2 cpbdur:2 q:23.52 aq:11.51 tex:96110 mv:33400 misc:6850 imb:2533 pmb:2301 smb:3326 d:- ref:0 ;
in:290 out:291 type:B dur:2 cpbdur:2 q:23.51 aq:12.29 tex:21085 mv:20375 misc:6356 imb:643 pmb:1816 smb:5701 d:- ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:23.52 aq:13.23 tex:23615 mv:18629 misc:6620 imb:448 pmb:1966 smb:5746 d:- ref:0 ;
in:293 out:293 type:P dur:2 cpbdur:2 q:23.49 aq:11.66 tex:49159 mv:20205 misc:6732 imb:1391 pmb:1530 smb:5239 d:- ref:0 ;
in:294 out:294 type:P dur:2 cpbdur:2 q:23.50 aq:11.14 tex:58187 mv:27072 misc:6381 imb:2237 pmb:1815 smb:4108 d:- ref:0 ;
in:295 out:295 type:P dur:2 cpbdur:2 q:23.49 aq:11.65 tex:55077 mv:22713 misc:6922 imb:1700 pmb:1617 smb:4843 d:- ref:0 ;
in:296 out:296 type:P dur:2 cpbdur:2 q:23.48 aq:11.51 tex:53085 mv:22356 misc:6631 imb:1635 pmb:1566 smb:4959 d:- ref:0 ;
